index,smiles,ames
train_3725,CC1(CO1)c1ccc(cc1)c1ccccc1,1
train_3726,OC(=O)/C(=C(\Cl)/C=O)/Cl,1
train_3727,CCCCCC(=O)O,0
train_3728,Clc1ccc2Oc3cc(Cl)ccc3Oc2c1,0
train_3729,Nc1c(Cl)cc(cc1Cl)[N+](=O)[O-],1
train_3730,CC(C)[N+](C)(CCOC(=O)C1c2ccccc2Oc2ccccc12)C(C)C,0
train_3731,Cc1ccc2C(=O)c3ccccc3C(=O)c2c1,0
train_3732,CC(=O)Nc1ccc(Sc2ccccc2)cc1,1
train_3733,CN(CCC#N)c1ccc(cc1)N=Nc1ccc2ncsc2c1,1
train_3734,ClC(=C(c1ccc(Cl)cc1)c1ccc(Cl)cc1)Cl,0
train_3735,CCCCCCCOc1ccccc1NC(=O)OCCN1CCCCC1,0
train_3736,OC(=O)C(F)(F)C(F)(Cl)C(F)(F)C(F)(Cl)C(F)(F)C(F)(Cl)C(F)(F)Cl,0
train_3737,COc1ccccc1N=Nc1c(O)ccc2ccccc12,1
train_3738,ON(C=O)c1ccc2ccccc2c1,1
train_3739,CC(=O)c1occc1,1
train_3740,CCCCNCC,0
train_3741,[O-][N+](=O)c1ccc2cccc3-c4ccccc4-c1c23,1
train_3742,Cn1cnc2cc(ccc12)[N+](=O)[O-],0
train_3743,COc1ccccc1c1ccccc1,0
train_3744,CC(C)CC(=O)CC(C)C,0
train_3745,Brc1ccc(/C=C/C(=O)c2ccccc2)cc1,0
train_3747,Nc1ccc(CCc2ccccc2)cc1,1
train_3748,CCOC(=O)Nc1cccc2c3-c(cc[nH]c3)nc12,0
train_3749,CC1c2ccccc2-c2ccc(F)cc12,1
train_3750,Nc1cccc2C(=O)c3c(N)cccc3C(=O)c12,1
train_3751,CCn1c2ccccc2c2cc(N)ccc12,1
train_3752,CC1C2C(=Nc3ccccc23)N(C)c2c(C)cccc12,1
train_3753,CNc1ccc(NCCO)c2C(=O)c3ccccc3C(=O)c12,1
train_3754,CCCCN(CCC(=O)OC)N=O,1
train_3755,Nc1cc(Cl)ccc1[N+](=O)[O-],1
train_3756,COCC=O,1
train_3757,Cc1nc(cs1)c1oc(cc1)[N+](=O)[O-],1
train_3758,CN(C)N=Nc1ccc(cc1)[N+](=O)[O-],1
train_3759,Cc1ccc(C)c(NO)c1,1
train_3760,N1[C@@H]2[C@H]1c1c(-c3ccccc23)ccc2ccccc12,1
train_3761,O=NN1CN2CN(CN(C2)N=O)C1,1
train_3762,NNc1nc2ccc3nc4ccccc4c(O)c3c2s1,1
train_3764,NC(=O)C1CO1,1
train_3765,COC(=O)C(C)(C)Oc1ccc(cc1)c1ccc(Cl)cc1,0
train_3766,Nc1ccc2nc3ccc(N)cc3[s+]c2c1,1
train_3767,[O-][N+](=O)c1ccc2-c3ccc(cc3C(=O)c2c1)[N+](=O)[O-],1
train_3768,COc1cccc2c1cc1N([C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)C(=O)c3cc4OCOc4c2c13,0
train_3769,CC(=O)N[C@@H](CS)C(=O)O,1
train_3770,CC1=Cc2nc3c(ccc4ccccc34)c(C)c2C(O)C1O,1
train_3771,CCCCON=O,1
train_3772,ClC[C@@H]1O[C@H](CCl)O[C@H](CCl)O1,1
train_3773,Fc1ccc2ccccc2n1,0
train_3774,C1CN(CCN1)c1ccccc1,0
train_3775,COC(C)(C)C,0
train_3776,CN(C)CCNS(=O)(=O)c1cccc2cccnc12,0
train_3777,Oc1c(oc2cc(O)cc(O)c2c1=O)c1ccccc1,0
train_3778,Oc1ccccc1c1ccccc1O,0
train_3779,COc1ccc(C=O)cc1OC,0
train_3780,ClCc1ccc(CCl)cc1,0
train_3781,Cc1cc(N)c(C)c2c3cc(O)ccc3[nH]c12,1
train_3782,Cc1ccc(cc1)S(=O)(=O)n1ncc(c(Cl)c1=O)Cl,0
train_3783,CN(COC(=O)C)[N+](=O)[O-],1
train_3784,CC(C)c1c(N)ccc2-c3c(Cc12)cccc3,1
train_3785,CC1c2ccccc2-c2cccc(C)c12,1
train_3786,[O-][N+](=O)OCC(CO[N+](=O)[O-])O[N+](=O)[O-],1
train_3788,CCCCON(OC(=O)C)C(=O)c1ccc(OC)cc1,1
train_3789,Br[C@@H]1CC[C@H](Br)[C@H](Br)CC[C@@H](Br)[C@@H](Br)CC[C@H]1Br,0
train_3790,CN(C)C(=O)/C=C/c1oc(cc1)[N+](=O)[O-],1
train_3791,CN(C)CCCNc1c2ccccc2nc2cccc(c12)[N+](=O)[O-],1
train_3792,O1C2C1c1c(-c3ccccc23)ccc2ccccc12,1
train_3794,NC(CS/C(=C(\Cl)/C(=C(Cl)Cl)Cl)/Cl)C(=O)O,1
train_3795,COc1cc(OC)c(Cl)c(c1)n1c(cc(=O)c(c1c1ccc(F)cc1)C)c1ccccc1,0
train_3796,Cc1ccc2nc3ccc(C)cc3c(N)c2c1,1
train_3797,FC(F)C(F)C(F)(F)F,0
train_3798,Cc1ccc(c(O)c1C(O)c1ncc([N+](=O)[O-])n1C)C(C)(C)C,0
train_3799,CN(C)c1ccc2nc3ccc(cc3[s+]c2c1)N(C)C,1
train_3800,CC/C=C/C=C/C=C/C=C/C=C/C=C/OCC(O)CO,1
train_3801,CC(=O)Nc1cccc(N=Nc2cccc(NC(=O)C)c2C)c1C,0
train_3802,CNC(=O)NC,0
train_3803,CCCC[C@@H](CC)COCCC#N,0
train_3804,CC1(C)CC(C(=O)NCCCCCCCCCCCC(=O)O)C(C)(C)N1O,0
train_3805,Cc1cc2C(=O)CCCc2c2ccc3ccccc3c12,1
train_3806,COc1cc(C=O)ccc1O,0
train_3807,CCNS(=O)(=O)c1ccc(C)cc1,0
train_3808,C[C@H](CCC#N)C#N,1
train_3809,Cc1c2ccccc2nc2c1ccc1ccccc21,1
train_3810,Cc1c(COC(=O)C2N3C(SC2(C)C)C(NC(=O)C(N)c2ccccc2)C3=O)oc(=O)o1,0
train_3811,CC1(C)OC1COc1c2ccc(=O)oc2cc2occc12,0
train_3812,CNCCCN1c2ccccc2CCc2ccccc12,0
train_3813,[O-][N+](=O)c1ccc(Nc2ccc(Cl)cc2)cc1,1
train_3814,CCOC(=O)C(=NNc1ccc(cc1)c1ccc(NN=C(C(=O)OCC)C(=O)OCC)cc1)C(=O)OCC,0
train_3815,Cc1ccc(C)c(C)c1C,0
train_3816,CN(N=O)C(OC(=O)C)C(=O)C,1
train_3817,[O-][N+](=O)C1=Cc2cc3cc4ccccc4cc3c3cccc1c23,1
train_3818,Cc1cc(=O)oc2c3CCCN4CCCc(cc12)c34,1
train_3819,Oc1cc2C(=O)c3ccccc3C(=O)c2c(O)c1C=O,0
train_3820,CCCCCC(C)(O)/C=C/C1C(O)CC(=O)C1C/C=C/CCCC(=O)O,0
train_3821,CC(=O)Nc1ccc(O)cc1,0
train_3823,CC(C)(C)OC(=O)NC(CN=N#N)C(=O)OC(C)(C)C,1
train_3824,CC1Sc2c(C(=O)O)c(=O)c3cc(F)c(cc3n12)N1CCN(Cc2c(C)oc(=O)o2)CC1,0
train_3825,OC(=O)Cc1cccc(c1)[N+](=O)[O-],0
train_3826,Cc1cc(C)c(C)c(C)c1,0
train_3828,OC(=O)/C(=C(\CCl)/C=O)/Cl,1
train_3829,CC(=O)n1ncc(c(Cl)c1=O)Cl,0
train_3830,ClCC(=O)Nc1snc2cc(Cl)ccc12,1
train_3831,[O-][N+](=O)c1c(Cl)c(Cl)cc(Cl)c1Cl,0
train_3832,CC(C)(C)c1ccc(OC[C@H]2CO2)cc1,1
train_3833,ONc1cc2ccccc2[nH]1,1
train_3834,Cc1cnc2c(n1)c(C)c(C)c1c2nc(N)n1C,1
train_3835,CC1CN(CC(C)N1C(=O)c1ccccc1)N=O,0
train_3836,Cc1cc(ccc1N)S(=O)(=O)O,0
train_3837,OC(=O)c1c(O)cc2C(=O)c3ccccc3C(=O)c2c1O,0
train_3838,Cc1cc(N)c(c(C)c1N)[N+](=O)[O-],0
train_3839,CC(C)(C)O,0
train_3840,CC(C)CC(=O)Nc1snc2ccc(Cl)cc12,0
train_3841,CC(=C[C@H]1[C@H](C(=O)OCN2C(=O)C3=C(CCCC3)C2=O)C1(C)C)C,1
train_3843,ClCC1C(CCl)C2(Cl)C(=C(Cl)C1(Cl)C2(Cl)Cl)Cl,0
train_3844,CC[C@@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@@H]([C@H]2O)N(C)C)[C@](C)(O)C[C@@H](C)C(=O)[C@H](C)[C@@H](O)[C@]1(C)O,0
train_3845,CCCCOCCOCCO,0
train_3846,CCCCCCCCCCCCCC(=O)N(O)c1ccc2-c3c(Cc2c1)cccc3,1
train_3848,OCc1oc(C=O)cc1,1
train_3849,Cn1ccc2ccc3ccc4ccc(O)cc4c3c12,1
train_3850,CCCCC(CC)COC(=O)c1ccc(cc1)C(=O)OCC(CC)CCCC,0
train_3851,C[C@@H](O)CN,1
train_3852,ClN1C2C1c1ccccc1-c1ccccc21,1
train_3853,CCN(CCCl)CCCNc1c2ccc(Cl)cc2nc2ccc(OC)cc12,1
train_3854,ClCc1ccc2-c3ccccc3-c3cccc1c23,1
train_3855,CC1(C)SSCC(NC1=O)C(=O)O,0
train_3856,[O-][N+](=O)c1cccc2c1oc1ccccc21,1
train_3857,COc1cc2OC3OCCC3c2c2oc(=O)c3c(CCC3=O)c12,1
train_3858,[O-][N+](=O)c1ccc(cc1)C(=O)Cl,1
train_3859,CC(C)NCC(O)COc1cccc2[nH]c3ccccc3c12,0
train_3860,ClC1(Cl)C2(Cl)C3(Cl)C4(Cl)C(=O)C5(Cl)C(Cl)(C1(Cl)C35Cl)C24Cl,0
train_3861,Oc1ccccc1C=O,0
train_3862,OC[C@H]1O[C@@H](Oc2cccc3C(=O)c4cccc(O)c4C(=O)c23)[C@H](O)[C@@H](O)[C@@H]1O,1
train_3863,CCOc1cccc(N)c1,1
train_3864,CCOC[C@@H](O)COc1ccc(NC(=O)CC[S+](C)C)cc1,0
train_3865,Oc1c(oc2cc(O)cc(O)c2c1=O)c1ccc(O)c(O)c1,1
train_3866,CC(C)(C)COC(=O)C=C,0
train_3867,Nc1cc2c(cc1[N+](=O)[O-])[nH]c1ccccc21,1
train_3868,Cc1ccc2C(=O)c3ccccc3C(=O)c2c1[N+](=O)[O-],1
train_3869,Oc1ccc(Cl)c(Cl)c1,0
train_3870,C(OCc1ccccc1)c1ccccc1,0
train_3871,Cc1ccc(CC[C@H]2CO2)cc1,1
train_3872,OC1C2OC2c2c(ccc3ccc4c5ccccc5ccc4c23)C1O,1
train_3873,OC(=O)c1ccc2C(=O)OC(=O)c2c1,0
train_3874,C[n+]1c2ccccc2c(N)c2ccccc12,1
train_3875,O[C@@H]1C=Cc2c([C@H]1O)c1ccc3ccccc3c1cc2[N+](=O)[O-],1
train_3876,Cc1ccc(cc1)S(=O)(=O)OCc1ccc(cc1)[N+](=O)[O-],1
train_3877,O=C(/C=C/c1ccc(Oc2ccccc2)cc1)c1ccccc1,0
train_3878,COc1ccc(C)cc1N,1
train_3879,CCCCC=C,0
train_3880,CC(=O)Nc1ccc(/C=C\c2ccccc2)cc1,1
train_3882,CC/C=C/CC/C=C/C=O,0
train_3883,OC1C=Cc2c(ccc3ncccc23)C1O,0
train_3884,CCCC[C@@H](CC)COC[C@H]1CO1,1
train_3885,Oc1ccc2c(oc(=O)c3c2oc2cc(O)ccc32)c1,0
train_3886,CCN(Cc1ccccc1)c1ccccc1,0
train_3887,COc1ccc(cc1)C(c1ccc(OC)cc1)C(Cl)(Cl)Cl,0
train_3888,CCCCN(C[C@@H](O)C1=CC(=[N+]=[N-])C(=O)C=C1)N=O,1
train_3889,Oc1cccc(O)c1O,1
train_3891,CN(C)c1ccc(cc1)N=Nc1ccc2ncsc2c1,1
train_3892,NN(c1ccccc1)c1ccccc1,0
train_3893,CCN=[N+](C)[O-],0
train_3894,[O-][N+](=O)c1ccc2-c3c(CCc2c1)cc1-c2c(CCc1c3)cccc2,1
train_3895,C[C@@H]1CC[C@H](CC1)C(C)(C)OO,1
train_3896,OC(=O)/C=C/C=C/C(=O)O,0
train_3897,OC1C(O)c2cc3cc(ccc3cc2CC1=O)[N+](=O)[O-],0
train_3898,CC(C)CCON=O,1
train_3899,CCNC(=O)CCC(N)C(=O)O,0
train_3900,CCCCC/C=C\C=C/C=O,0
train_3901,CCCN(N=O)C(=O)N,1
train_3902,CCCCCCCC/C=C\CCCCCCCC(=O)OC,0
train_3903,Nc1ccc(F)cc1F,1
train_3904,[O-][N+](=O)c1cc(cc(c1Cl)[N+](=O)[O-])C(F)(F)F,0
train_3905,CC(C)NCC(O)COc1cccc2CC=Cc12,0
train_3906,c1ccc2c(c1)ccc1c2ccc2cccnc12,1
train_3907,CN(C(=O)CCl)c1snc2ccccc12,0
train_3908,CCCCCCCCS(=O)[C@H](C)Cc1ccc2OCOc2c1,0
train_3909,CCCCC(=C)C=O,1
train_3910,Nc1ccc(Sc2ccc(N)cc2)cc1,1
train_3911,COc1ccc(N)c(OC)c1,1
train_3912,CN(C)C(=O)C,0
train_3913,COc1cc2O[C@H]3OC=C[C@H]3c2c2oc(=O)c3c([C@@H](Cl)[C@@H](Cl)C3=O)c12,1
train_3914,OC1C(O)c2ccc(c3c4ccccc4c4cccc1c4c23)[N+](=O)[O-],1
train_3915,OC1C(Oc2cccc3c4ccc5cccc6ccc(cc23)c4c56)OC(C(O)C1O)C(=O)O,0
train_3916,CCN(CC)CCOc1ccc2-c3c(C(=O)c2c1)cc(OCCN(CC)CC)cc3,1
train_3917,C1COCCOCCOCCOCCOCCO1,0
train_3919,O=C1C(C(=O)c2ccccc12)c1ccc2ccccc2n1,1
train_3921,Cc1ccc(cc1N)N=Nc1ccc(C)c(N)c1,1
train_3922,ClC1=C(Cl)C(Cl)(Cl)C(=C1Cl)Cl,0
train_3923,CCN(CC)CC,0
train_3924,BrCc1cccc2-c3cccc4cccc(-c12)c34,1
train_3925,Nc1nc(N)c2ncn(CC(O)CN=N#N)c2n1,1
train_3926,O=C=NC1CCCCC1,0
train_3927,C=CC(=O)OCCCCCCOC(=O)C=C,0
train_3928,O=c1n(CC2CO2)sc2cc(OCC3CO3)ccc12,1
train_3929,CCCNC(=O)NS(=O)(=O)c1ccc(Cl)cc1,0
train_3930,Oc1ccc(C=O)cc1,0
train_3931,CCCSSCC=C,0
train_3932,OC(Nc1snc2ccccc12)C(Cl)(Cl)Cl,0
train_3933,CC(Cc1ccc(O)c(O)c1)(NN)C(=O)O,1
train_3934,Brc1c(Br)c(Br)c(Oc2c(Br)c(Br)c(Br)c(Br)c2Br)c(Br)c1Br,0
train_3935,Nc1cc(Cl)cc(c1O)S(=O)(=O)O,0
train_3936,c1ccc2-c3nc4c(c5c6c(nc(-c2c1)c35)cccc6)cccc4,0
train_3937,C1CCCC1,0
train_3939,Cc1ccc(NO)c(C)c1,1
train_3941,COc1cccc2c(OC)c3ccoc3nc12,1
train_3942,Cc1cccc(C)c1C,1
train_3943,Oc1cccc2oc3cc4OC5OC=CC5c4c(O)c3c(=O)c12,0
train_3944,N[C@H](Cc1ccc(F)cc1)C(=O)O,0
train_3945,NC(CSC(F)(F)C(Br)Br)C(=O)O,1
train_3946,Oc1cc2c(=O)oc3c(O)c(O)cc4c(=O)oc(c1O)c2c34,0
train_3947,C[C@@H]1O[C@@H](O[C@H]2C[C@](O)(CO)Cc3c(O)c4C(=O)c5ccccc5C(=O)c4c(O)c23)[C@H](I)[C@H](O)[C@@H]1O,1
train_3948,COc1nncc2cccnc12,0
train_3949,Cc1c2ccncc2c(C)c2c3cc(N)ccc3[nH]c12,1
train_3950,COc1cc(ccc1N=Nc1cc(c2ccccc2c1O)S(=O)(=O)O)c1ccc(N=Nc2c(O)c3ccc(N)cc3cc2S(=O)(=O)O)c(OC)c1,1
train_3951,CSc1ncnc2c1ncn2CC(O)CN=N#N,1
train_3952,COc1ccc(Cc2nccc3cc(OC)c(OC)cc23)cc1OC,0
train_3953,BrCCC(=O)N1CCN(CC1)C(=O)CCBr,1
train_3954,Clc1ccc(cc1)c1oc2ccccc2n1,0
train_3955,OC1CCCCC1,0
train_3956,[O-][N+](=O)c1cc(ccc1F)N=N#N,1
train_3957,OC(=O)c1cc2OCOc2c2c3ccccc3cc(c12)[N+](=O)[O-],1
train_3958,CCCCN(CC)CC,0
train_3959,CC(C)COC(=O)C(=C)C,0
train_3960,Clc1ccc(c(Cl)c1)C(Cl)(Cl)Cl,1
train_3961,Oc1cc2c3ccccc3cc3ccc4cccc1c4c23,1
train_3962,O[C@H]1C=Cc2ccc3nc4ccc5ccccc5c4cc3c2[C@@H]1O,1
train_3963,CC(C)C(NC(=O)C)C(=O)N(CC(=O)O)N=O,1
train_3964,[O-][N+](=O)c1ccccc1Nc1ccccc1,0
train_3965,Oc1ccc(Cl)cc1Cl,0
train_3966,C[C@@H]1CN(N=O)[C@@H](C)CN1N=O,1
train_3967,ClC(=O)c1ccc(Cl)cc1,0
train_3968,Oc1ccccc1C(=O)OCc1ccccc1,0
train_3969,OS(=O)(=O)c1ccc(NN=Nc2ccc(cc2)S(=O)(=O)O)cc1,0
train_3970,ClC(=O)CCc1ccccc1,1
train_3971,Nc1ccc2c(N)c3ccccc3nc2c1,1
train_3972,NCC(=O)NCC(=O)NCC(=O)NCC(=O)O,0
train_3973,CCc1ccc2C(=O)c3ccccc3C(=O)c2c1[N+](=O)[O-],1
train_3974,FC(C(F)(F)F)C(F)(F)F,0
train_3975,CC(Br)(CCl)CBr,0
train_3976,Nc1ccc(cc1)N=Nc1ccc(N)cc1,1
train_3977,CC(=O)CC(=O)Nc1ccccc1,0
train_3978,c1ccc2-c3cc4cccc5ccc6ccc(-c2c1)c3c6c45,1
train_3979,[O-][N+](=O)c1cc(cs1)C(=O)Nc1ccccc1F,1
train_3980,[O-][N+](=O)c1ccc2ccc3c4c(ccc1c24)c1ccccc1[n+]3[O-],1
train_3981,[O-][N+](=O)c1cc(cs1)C(=O)Nc1ccc(Br)cc1,1
train_3982,ClC/C=C/CCl,1
train_3983,ONc1ccc2-c3c(Cc2c1)cccc3,1
train_3984,Cc1ccccc1Br,0
train_3986,Nc1ccc(N)cc1,1
train_3987,CC(=O)c1c(O)cc(O)c2C(=O)c3c(O)cc(O)cc3C(=O)c12,0
train_3988,Oc1ccc(cc1[N+](=O)[O-])c1ccccc1,0
train_3989,CN(Cc1ccc(cc1)[N+](=O)[O-])N=O,1
train_3990,Nc1ccc(N)c2C(=O)c3c(N)ccc(N)c3C(=O)c12,1
train_3991,Oc1cccc(Cl)c1Cl,0
train_3992,[O-][N+](=O)c1ccccc1C(=O)Cl,1
train_3993,CCNC(=O)Nc1ccc(OCC(O)CNC(C)(C)C)c(c1)C(=O)C,0
train_3994,Nc1nc2c(Cl)cccc2s1,0
train_3995,CC(C)c1cc(N)c(cc1N)[N+](=O)[O-],1
train_3996,[O-][N+](=O)c1cc(cs1)C(=O)Nc1ccccc1Cl,1
train_3997,CCn1c(N)nc2c3ncc(C)nc3ccc12,1
train_3998,CCCCCCN(N=O)C(=N)N[N+](=O)[O-],1
train_3999,Nc1ccc(/C=C/c2ccc(cc2)[N+](=O)[O-])cc1,1
train_4001,CC(C)(C)C1=CC(=O)C=CC1=O,1
train_4002,CCCCON(OC(=O)C)C(=O)c1ccc(Br)cc1,1
train_4003,CC1c2ccccc2-c2c(C)cccc12,1
train_4004,Cc1cc2ccccc2c2ccc3C(=O)C(=O)C=Cc3c12,1
train_4005,CN(CCO)CCO,0
train_4006,C/C=C\C=C/C(=O)O,0
train_4007,C[C@@H]1CCc2c1ccc1c2ccc2ccccc12,1
train_4008,Sc1nc2ccccc2[nH]1,0
train_4009,[O-][N+](=O)c1ccc(N/N=C(/N=Nc2ccc(I)cc2)\c2ccccc2)cc1,0
train_4010,[O-][n+]1cccc2C=CC3OC3c12,0
train_4011,ON1c2ccccc2/C(=N\c2ccccc2)/C1(c1ccccc1)c1ccccc1,0
train_4012,Cc1ccc2cc(C)c3c4C5OC5C(O)C(O)c4ccc3c2c1,1
train_4013,C[N+](C)(C)NCCC(=O)O,0
train_4014,[O-][N+](=O)C1=Cc2cccc3cccc(O1)c23,1
train_4015,BrCCC(Br)Br,1
train_4016,CC1=CC(=O)C(=CC1=O)C,0
train_4017,Cc1ccc(NC2OC[C@@H](O)[C@H](O)[C@H]2O)cc1,1
train_4018,OC(CC(=O)OCCBr)C(=O)OCCBr,1
train_4019,CC(=O)OCc1c2ccccc2c(C)c2ccc3ccccc3c12,1
train_4020,CCSC(=O)Cl,0
train_4021,CCN(CC)c1ccccc1,0
train_4022,OC1(O)C(=O)c2ccccc2C1=O,0
train_4023,CCCCN(N=O)C(=O)N,1
train_4024,CN1CCC(=CC1)c1ccccc1,0
train_4025,[O-][N+](=O)c1oc2cc(ccc2c1)N(CCCl)CCCl,1
train_4026,CN(/C=N/C=N/c1ccc(C)cc1C)c1ccc(C)cc1C,0
train_4027,CCC1(O)CC(OC2CC(C(O)C(C)O2)N(C)C)c2c(O)c3C(=O)c4c(O)cccc4C(=O)c3cc2C1C(=O)OC,1
train_4028,COc1ccccc1NC(=O)[C@H](N=Nc1ccc(cc1OC)[N+](=O)[O-])C(=O)C,0
train_4029,OC1C=Cc2cc3ccc(cc3cc2C1O)[N+](=O)[O-],1
train_4030,CC(=O)CN(COC(=O)C)N=O,1
train_4031,COc1ccc(cc1)/C(=C\C(=O)O)/Br,1
train_4032,C[C@H](CCl)O[C@H](C)CCl,1
train_4033,Cc1ccc(NS(=O)(=O)c2cccc3cccnc23)cc1,0
train_4034,COC(=O)c1ccc(C)cc1,0
train_4035,CC(=O)OCc1occc1,1
train_4036,CC(C)(C)OOC(C)(C)c1cccc(c1)C(C)(C)OOC(C)(C)C,0
train_4037,CNS(=O)(=O)c1ccc(N)cc1,0
train_4038,Cc1cccc2c(C)c3ccc4ccccc4c3nc12,1
train_4039,CCc1ccccc1N,0
train_4040,O1C=CC=Cc2c1c1ccccc1c1cc3ccccc3cc21,1
train_4041,C1Cc2cc3ccc4cccc5ccc(c2C=C1)c3c45,1
train_4042,[O-][N+](=O)c1ccc(cc1)N=Nc1ccccc1,1
train_4043,CC(=CCCC(=C)C=C)C,0
train_4044,Cc1cc(C)cc(c1)[N+](=O)[O-],1
train_4045,Oc1cc(O)c2C(=O)c3ccccc3C(=O)c2c1O,1
train_4046,CCCOC(=O)c1cc(O)c(O)c(O)c1,0
train_4047,ClCCN(CCCl)c1ccc2ccccc2c1,1
train_4048,Cc1ccc(cc1)N(CC1(O)OCC(O)C(O)C1O)N=O,1
train_4049,Cc1ccc(cc1N=C=O)N=C=O,1
train_4050,ClC(=C)C#N,0
train_4051,COc1ccc2c3CCN=C(C)c3[nH]c2c1,0
train_4052,COc1cccc(/C=C/c2ccc(N)cc2)c1,1
train_4053,CCN(CCO)N=O,1
train_4054,Cn1c(N)nc2cc(Cl)ccc12,1
train_4055,Cc1c(cccc1[N+](=O)[O-])C(=O)O,1
train_4056,NC(CCC(=O)NC(CSC(=O)NCCCCl)C(=O)NCC(=O)O)C(=O)O,1
train_4057,Nc1nc(O)nc2c1ncn2C1CC(O)C(CO)O1,0
train_4058,Oc1ncnc2ccccc12,0
train_4059,ClC(Cl)C(=C(Cl)Cl)C=O,1
train_4060,CC(=O)OCc1ccc2OCOc2c1,0
train_4061,OC(=O)/C(=C(/C(Cl)Cl)\C(=O)O)/Cl,1
train_4062,OCc1cc(O)c2C(=O)c3c(O)cccc3C(=O)c2c1,1
train_4063,Nc1ccc2sncc2c1,1
train_4064,Nc1[nH]c(nc2-c1ncn2)c1ccc(cc1)[N+](=O)[O-],1
train_4065,Sc1nc2ccccc2s1,0
train_4066,BrC[C@](Br)(CCC#N)C#N,0
train_4067,COc1ccc(cc1)N=[N+]([O-])c1ccc(OC)cc1,1
train_4069,CCOc1ccc(cc1)[N+](=O)[O-],1
train_4070,NCCCC[C@H](N[C@@H](CCc1ccccc1)C(=O)O)C(=O)N1CCC[C@H]1C(=O)O,0
train_4071,Nc1cc(Cl)c(cc1Cl)c1cc(Cl)c(N)cc1Cl,1
train_4072,ClCCN(N=O)C(=O)NC1CCCCC1,1
train_4073,CN(C)c1ccc(cc1)N=Nc1ccccc1C,0
train_4074,[O-][N+](=O)c1ccc2ccc3c(c4ccccc4c4ccc1c2c34)[N+](=O)[O-],1
train_4075,[O-][N+](=O)c1ccc2Oc3ccc(cc3Oc2c1)[N+](=O)[O-],1
train_4076,O[C@@H]1[C@@H]2O[C@@H]2c2c(ccc3-c4cccc5cccc(-c23)c45)[C@H]1O,1
train_4077,Nc1ccc(c(Cl)c1)c1ccc(N)cc1Cl,1
train_4078,CC12CCCC(C)(C1CCC13CC(=C)C(O)(CCC21)C3)C(=O)O,1
train_4079,O=C1C=CC(=O)N1c1ccc(Cc2ccc(cc2)N2C(=O)C=CC2=O)cc1,0
train_4080,CCCC[C@H](CC)C(=O)O,0
train_4082,CCCCCCCCCCCCCOC(=O)C[N+](CC)(CC)CC,0
train_4083,COC(=O)c1ccc(C=O)cc1,0
train_4084,CC(O)C1C2SC(=C(N2C1=O)C(=O)O)C1CCCO1,0
train_4085,ClC1=CC(=O)C(Cl)(Cl)C1=O,1
train_4086,CC1(C)CCCC2(C)C1CCC1(C)C2CC=C(C=O)C1C=O,0
train_4087,Cn1c(N=N#N)nc2ccccc12,1
train_4088,CN(C)CCN(Cc1ccc(O)cc1)c1ccccn1,0
train_4089,CC1Cc2ccc(C(=O)NC(Cc3ccccc3)C(=O)O)c(O)c2C(=O)O1,0
train_4090,OC(=O)CC(O)(CC(=O)O)C(=O)O,0
train_4091,[O-][N+](=O)c1csc(c1)c1csc(NC=O)n1,1
train_4092,CCC(=O)/C=C/C1C(=CCCC1(C)C)C,0
train_4093,N(Nc1ccccc1)c1ccccc1,1
train_4094,CCCCCOc1cccc(NC(=O)OC2CCCCC2N2CCCC2)c1,0
train_4095,CCCN(CCC)CCC,0
train_4096,ClC(=C1CC(=O)NC1=O)Cl,1
train_4097,CC(C)C(N)C(=O)O,0
train_4098,CCCCCC(=O)OCC=C,0
train_4099,Nc1cccc(c1)C(F)(F)F,0
train_4100,COc1cc(ccc1NC(=O)C)[N+](=O)[O-],1
train_4101,CC(C)CCC[C@@H](C)[C@@H]1CC[C@@H]2[C@@H]3CC4([C@@H]5C[C@@H](Br)CC[C@]5(C)[C@@H]3CC[C@]12C)S(=O)(=O)CCS4(=O)=O,1
train_4102,CNS(=O)(=O)c1ccc(NC(=O)C)cc1,0
train_4103,Cc1cn([C@@H]2C[C@H](N=[N+]=[N-])[C@@H](CO)O2)c(=O)[nH]c1=O,1
train_4104,[O-][N+](=O)c1cc(c2c3CCCCc3c3cccc4ccc1c2c34)[N+](=O)[O-],1
train_4105,CN(N=O)c1ccncc1,0
train_4106,COC1=C[C@@H]2[C@@H]3Cc4ccc(OC)c(O)c4[C@]2(CCN3C)CC1=O,0
train_4107,CNC(=O)O/N=C\C(C)(C)SC,0
train_4108,CC(=O)Nc1snc2ccccc12,1
train_4109,C=CCN(CC=C)C1C(N2C3C2c2ccccc2-c2ccccc32)c2ccccc2-c2ccccc12,0
train_4110,CC(=O)c1oc(c(Cl)c1Cl)[N+](=O)[O-],1
train_4111,CC(O)C(NC(=O)C(C)C(O)C(C)NC(=O)C(NC(=O)c1nc(nc(N)c1C)C(CC(=O)N)NCC(N)C(=O)N)C(OC1OC(CO)C(O)C(O)C1OC1OC(CO)C(O)C(OC(=O)N)C1O)c1c[nH]cn1)C(=O)NCCc1nc(cs1)c1nc(cs1)C(=O)NCCc1c[nH]cn1,1
